Date (MM/DD/YYYY),Time (HH:mm:ss),Time (Fract. Sec),Site Name,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth m,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:23,0,hurricane island,0.35,0.19,39934.5,10.629,53201.9,92.7,95.4,7.95,15.511,34.37,52314.5,-0.05,-0.64,34004,1.19,8.19,-67.2,12.61,10.22,44.04046,-68.89142,6.2,6.07,11.7,763,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:24,0,hurricane island,0.33,0.19,39934.6,9.063,53201.9,92.7,95.4,7.95,13.226,34.37,52314.5,-0.06,-0.66,34004,1.19,8.19,-67.3,12.61,9.441,44.04047,-68.89143,6.2,6.07,11.7,762.8,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:25,0,hurricane island,0.31,0.18,39934.6,8.364,53201.6,92.7,95.4,7.95,12.205,34.37,52314.2,-0.06,-0.69,34004,1.19,8.19,-67.3,12.61,8.743,44.04047,-68.89143,6.4,6.07,11.7,762.8,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:26,0,hurricane island,0.29,0.18,39934.4,7.696,53200.8,92.7,95.4,7.95,11.231,34.37,52313.5,-0.07,-0.75,34004,1.19,8.19,-67.3,12.611,8.091,44.04047,-68.89143,6.5,6.07,11.7,762.8,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:27,0,hurricane island,0.28,0.18,39934.2,7.538,53200.4,92.7,95.4,7.95,11,34.37,52313.1,-0.07,-0.79,34004,1.19,8.19,-67.3,12.611,7.374,44.04048,-68.89143,6.7,6.07,11.7,762.8,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:28,0,hurricane island,0.27,0.18,39934.1,7.141,53200,92.7,95.4,7.95,10.42,34.37,52312.7,-0.08,-0.81,34003,1.19,8.19,-67.3,12.611,6.828,44.04048,-68.89143,6.8,6.07,11.7,762.9,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:29,0,hurricane island,0.29,0.19,39934.7,5.8,53200.9,92.7,95.4,7.95,8.464,34.37,52313.5,-0.08,-0.81,34004,1.19,8.19,-67.3,12.611,6.088,44.04048,-68.89143,7,6.07,11.7,763,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:30,0,hurricane island,0.28,0.21,39934.8,5.821,53201.1,92.7,95.4,7.95,8.494,34.37,52313.7,-0.08,-0.82,34004,1.19,8.19,-67.3,12.611,5.872,44.04048,-68.89143,7.1,6.07,11.7,763,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:31,0,hurricane island,0.27,0.23,39935.1,5.63,53201.4,92.7,95.4,7.95,8.215,34.37,52314.1,-0.07,-0.81,34004,1.19,8.19,-67.4,12.611,5.765,44.04049,-68.89143,7,6.07,11.7,762.9,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:32,0,hurricane island,0.26,0.23,39936.1,5.234,53202.6,92.7,95.4,7.95,7.637,34.37,52315.3,-0.07,-0.83,34005,1.19,8.19,-67.4,12.611,5.258,44.04049,-68.89143,7.2,6.07,11.7,763,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:33,0,hurricane island,0.27,0.25,39939.3,5.041,53206.1,92.7,95.4,7.95,7.355,34.38,52318.7,-0.07,-0.83,34007,1.19,8.19,-67.4,12.612,4.799,44.04049,-68.89143,7.1,6.07,11.7,762.9,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:34,0,hurricane island,0.26,0.26,39942.5,3.669,53208.6,92.8,95.5,7.95,5.354,34.38,52321.2,-0.07,-0.82,34009,1.19,8.19,-67.4,12.613,4.029,44.04049,-68.89143,7.4,6.07,11.7,763,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:35,0,hurricane island,0.27,0.27,39946.6,3.137,53210.4,92.8,95.5,7.95,4.577,34.38,52323,-0.07,-0.79,34010,1.19,8.19,-67.4,12.616,3.467,44.04049,-68.89143,7.1,6.07,11.7,763,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:36,0,hurricane island,0.28,0.29,39950.4,2.636,53210.9,92.8,95.5,7.95,3.846,34.38,52323.7,-0.07,-0.81,34010,1.19,8.19,-67.4,12.62,2.913,44.04049,-68.89143,7,6.07,11.7,762.9,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:37,0,hurricane island,0.28,0.28,39955,2.168,53210.9,92.8,95.5,7.95,3.163,34.38,52323.7,-0.04,-0.82,34010,1.19,8.19,-67.5,12.624,2.293,44.04049,-68.89143,7,6.07,11.7,762.9,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:38,0,hurricane island,0.28,0.28,39960.4,1.869,53211.5,92.8,95.5,7.95,2.727,34.38,52324.5,-0.02,-0.84,34011,1.19,8.19,-67.5,12.629,1.578,44.04049,-68.89143,6.7,6.06,11.7,762.9,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:39,0,hurricane island,0.28,0.27,39967.6,0.648,53212.5,92.8,95.5,7.95,0.946,34.38,52325.6,0,-0.89,34012,1.19,8.19,-67.5,12.635,0.957,44.04049,-68.89143,6.8,6.06,11.7,762.9,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:40,0,hurricane island,0.27,0.26,39974.7,0.191,53213.3,92.9,95.6,7.96,0.279,34.38,52326.6,0,-0.89,34012,1.19,8.19,-67.5,12.642,0.438,44.04049,-68.89143,7,6.06,11.7,762.8,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:41,0,hurricane island,0.25,0.24,39983.6,0.18,53214.3,92.9,95.6,7.96,0.262,34.39,52327.8,0.01,-0.92,34013,1.19,8.19,-67.5,12.649,0.236,44.04049,-68.89143,7,6.06,11.7,762.8,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:42,0,hurricane island,0.24,0.23,39991.5,0.198,53213.7,92.9,95.6,7.96,0.289,34.39,52327.4,0,-0.97,34013,1.19,8.19,-67.6,12.659,0.211,44.04049,-68.89143,7.2,6.06,11.7,762.9,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2020,12:07:43,0,hurricane island,0.24,0.23,40000.3,0.202,53212.1,92.9,95.6,7.96,0.295,34.39,52326.2,0.01,-1,34012,1.19,8.19,-67.6,12.667,0.216,44.0405,-68.89143,7.6,6.06,11.7,762.8,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:41:52,0,hurricane island,0.19,0.25,38218.5,0.226,53687.2,96.7,99.5,8.64,0.33,34.58,52754.7,1.07,-0.15,34291,1.19,8.14,-64,10.574,0.501,44.04048,-68.89142,3.8,6.05,11.6,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:41:53,0,hurricane island,0.21,0.26,38213.6,0.25,53672.4,96.7,99.5,8.64,0.365,34.57,52740.2,1.01,-0.22,34281,1.19,8.14,-64.2,10.58,0.501,44.04048,-68.89142,3.6,6.05,11.6,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:41:54,0,hurricane island,0.23,0.28,38222.1,0.275,53674.4,96.7,99.5,8.64,0.401,34.57,52742.2,0.95,-0.25,34282,1.19,8.15,-64.5,10.586,0.509,44.04048,-68.89142,3.4,6.05,11.6,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:41:55,0,hurricane island,0.26,0.3,38226.9,0.292,53671.4,96.7,99.5,8.64,0.426,34.57,52739.4,0.91,-0.3,34281,1.19,8.15,-64.6,10.594,0.503,44.04049,-68.89142,2.8,6.05,11.6,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:41:56,0,hurricane island,0.29,0.32,38227.8,0.307,53660.7,96.7,99.5,8.64,0.448,34.57,52728.9,0.86,-0.28,34274,1.19,8.15,-64.8,10.601,0.51,44.04049,-68.89142,2.7,6.05,11.6,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:41:57,0,hurricane island,0.29,0.33,38227,0.32,53651.6,96.7,99.5,8.63,0.467,34.56,52719.9,0.81,-0.33,34268,1.19,8.15,-64.9,10.608,0.512,44.04049,-68.89142,2.5,6.05,11.6,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:41:58,0,hurricane island,0.3,0.33,38227.5,0.334,53638.4,96.6,99.4,8.63,0.487,34.55,52707.1,0.74,-0.39,34260,1.19,8.16,-65,10.618,0.513,44.04049,-68.89142,2.7,6.05,11.6,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:41:59,0,hurricane island,0.32,0.32,38227.4,0.344,53621.8,96.6,99.4,8.63,0.502,34.54,52690.9,0.66,-0.45,34249,1.19,8.16,-65.1,10.63,0.517,44.04049,-68.89142,2.7,6.05,11.6,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:00,0,hurricane island,0.31,0.32,38227.8,0.353,53607.1,96.5,99.3,8.62,0.515,34.53,52676.5,0.58,-0.52,34240,1.19,8.16,-65.1,10.639,0.517,44.04049,-68.89142,2.8,6.05,11.6,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:01,0,hurricane island,0.3,0.32,38228.7,0.361,53595,96.4,99.2,8.61,0.528,34.52,52664.7,0.51,-0.6,34232,1.19,8.16,-65.2,10.65,0.518,44.04049,-68.89142,2.6,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:02,0,hurricane island,0.3,0.33,38230.1,0.368,53585.8,96.3,99.1,8.6,0.538,34.52,52655.8,0.42,-0.68,34226,1.19,8.16,-65.3,10.656,0.508,44.04049,-68.89143,2.4,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:03,0,hurricane island,0.31,0.34,38230.8,0.378,53579.9,96.2,99,8.59,0.551,34.51,52650,0.35,-0.74,34223,1.19,8.16,-65.3,10.662,0.516,44.04049,-68.89143,2.4,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:04,0,hurricane island,0.3,0.34,38231.6,0.382,53574.8,96.1,98.9,8.58,0.558,34.51,52645,0.27,-0.82,34219,1.19,8.16,-65.4,10.666,0.513,44.04049,-68.89143,2.2,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:05,0,hurricane island,0.32,0.34,38232,0.389,53571.4,96,98.8,8.57,0.568,34.51,52641.7,0.2,-0.83,34217,1.19,8.16,-65.4,10.669,0.511,44.04049,-68.89143,1.9,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:06,0,hurricane island,0.31,0.33,38233.2,0.395,53568.8,95.9,98.7,8.56,0.576,34.5,52639.1,0.16,-0.9,34215,1.19,8.17,-65.5,10.672,0.514,44.04049,-68.89143,1.9,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:07,0,hurricane island,0.31,0.32,38234.2,0.399,53567.2,95.8,98.6,8.55,0.583,34.5,52637.6,0.16,-0.91,34214,1.19,8.17,-65.5,10.674,0.513,44.04049,-68.89143,1.9,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:08,0,hurricane island,0.32,0.3,38235.3,0.403,53565.8,95.8,98.5,8.54,0.589,34.5,52636.2,0.15,-0.89,34214,1.19,8.17,-65.6,10.676,0.513,44.04049,-68.89143,1.8,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:09,0,hurricane island,0.33,0.29,38235.7,0.407,53564.3,95.7,98.5,8.54,0.594,34.5,52634.8,0.14,-0.84,34213,1.19,8.17,-65.6,10.677,0.51,0,0,1.7,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:10,0,hurricane island,0.33,0.28,38237.2,0.411,53564.6,95.6,98.4,8.53,0.599,34.5,52635.1,0.12,-0.82,34213,1.19,8.17,-65.6,10.678,0.511,44.04049,-68.89143,1.6,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:11,0,hurricane island,0.33,0.27,38237.6,0.414,53563.9,95.6,98.3,8.53,0.605,34.5,52634.4,0.1,-0.83,34212,1.19,8.17,-65.7,10.679,0.51,44.04049,-68.89143,1.5,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:12,0,hurricane island,0.35,0.25,38238.8,0.418,53564.3,95.5,98.3,8.52,0.61,34.5,52634.8,0.09,-0.79,34213,1.19,8.17,-65.7,10.68,0.514,44.04049,-68.89143,1.4,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:13,0,hurricane island,0.36,0.24,38239.6,0.421,53564.4,95.4,98.2,8.52,0.614,34.5,52634.9,0.08,-0.81,34213,1.19,8.17,-65.7,10.681,0.513,44.04049,-68.89142,1.2,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:14,0,hurricane island,0.34,0.22,38239.7,0.423,53563.5,95.4,98.2,8.51,0.618,34.5,52634,0.07,-0.81,34212,1.19,8.17,-65.8,10.682,0.511,44.04049,-68.89142,1.2,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:15,0,hurricane island,0.34,0.23,38240.2,0.426,53563.3,95.4,98.1,8.51,0.622,34.5,52633.9,0.06,-0.87,34212,1.19,8.17,-65.9,10.682,0.512,44.04049,-68.89142,1.4,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:16,0,hurricane island,0.34,0.22,38241,0.429,53563.6,95.3,98.1,8.51,0.626,34.5,52634.2,0.06,-0.84,34212,1.19,8.17,-66,10.683,0.51,44.04049,-68.89142,1,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:17,0,hurricane island,0.34,0.2,38241.9,0.431,53564.3,95.3,98.1,8.5,0.629,34.5,52634.9,0.05,-0.79,34213,1.19,8.17,-66,10.683,0.512,44.04049,-68.89142,0.9,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:18,0,hurricane island,0.32,0.19,38242.4,0.433,53564.6,95.3,98,8.5,0.632,34.5,52635.1,0.04,-0.74,34213,1.19,8.18,-66.1,10.684,0.51,44.04049,-68.89142,0.8,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:19,0,hurricane island,0.31,0.22,38243.2,0.435,53565.2,95.2,98,8.5,0.636,34.5,52635.7,0.04,-0.74,34213,1.19,8.18,-66.1,10.684,0.51,44.04049,-68.89141,0.7,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:20,0,hurricane island,0.31,0.23,38243.1,0.444,53564.7,95.2,98,8.49,0.649,34.5,52635.2,0.04,-0.67,34213,1.19,8.18,-66.2,10.684,0.511,44.04049,-68.89141,0.5,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:21,0,hurricane island,0.3,0.25,38243.3,0.453,53564.5,95.2,98,8.49,0.661,34.5,52635.1,0.04,-0.62,34213,1.19,8.18,-66.2,10.684,0.511,44.04049,-68.89141,0.4,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:22,0,hurricane island,0.32,0.29,38243.3,0.466,53564.4,95.2,98,8.49,0.68,34.5,52635,0.05,-0.59,34213,1.19,8.18,-66.2,10.685,0.509,44.04049,-68.89141,0.3,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:23,0,hurricane island,0.3,0.29,38243.8,0.475,53565,95.2,97.9,8.49,0.693,34.5,52635.6,0.06,-0.59,34213,1.19,8.18,-66.3,10.685,0.511,44.04049,-68.89141,0.4,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:24,0,hurricane island,0.29,0.32,38244.6,0.485,53565.7,95.1,97.9,8.49,0.709,34.5,52636.3,0.06,-0.65,34214,1.19,8.18,-66.3,10.685,0.506,44.04049,-68.89141,0.1,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:25,0,hurricane island,0.29,0.31,38244.7,0.498,53565.8,95.1,97.9,8.49,0.728,34.5,52636.4,0.07,-0.62,34214,1.19,8.18,-66.3,10.685,0.511,44.04049,-68.8914,-0.2,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:26,0,hurricane island,0.29,0.31,38245.2,0.507,53566.2,95.1,97.9,8.49,0.74,34.5,52636.8,0.09,-0.62,34214,1.19,8.18,-66.3,10.685,0.504,44.04049,-68.8914,-0.2,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:27,0,hurricane island,0.29,0.32,38245.4,0.51,53566.3,95.1,97.9,8.48,0.744,34.5,52636.9,0.1,-0.64,34214,1.19,8.18,-66.4,10.685,0.511,44.04049,-68.8914,-0.4,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:28,0,hurricane island,0.29,0.34,38245.3,0.511,53566,95.1,97.9,8.48,0.745,34.5,52636.5,0.1,-0.67,34214,1.19,8.18,-66.4,10.685,0.512,44.04049,-68.8914,-0.1,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:29,0,hurricane island,0.29,0.35,38245.5,0.511,53566.4,95.1,97.8,8.48,0.746,34.5,52637,0.11,-0.66,34214,1.19,8.18,-66.4,10.685,0.514,44.04049,-68.8914,-0.2,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:30,0,hurricane island,0.32,0.34,38245.4,0.511,53566.2,95.1,97.8,8.48,0.746,34.5,52636.7,0.12,-0.62,34214,1.19,8.18,-66.4,10.685,0.506,44.04048,-68.8914,-0.4,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:31,0,hurricane island,0.31,0.35,38244.9,0.511,53565.3,95.1,97.8,8.48,0.746,34.5,52635.9,0.13,-0.65,34213,1.19,8.18,-66.4,10.686,0.505,44.04048,-68.8914,-0.5,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:32,0,hurricane island,0.3,0.32,38245.3,0.511,53566,95,97.8,8.48,0.746,34.5,52636.6,0.13,-0.62,34214,1.19,8.18,-66.5,10.685,0.494,44.04049,-68.8914,-0.4,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:33,0,hurricane island,0.29,0.29,38245.7,0.51,53566.5,95,97.8,8.48,0.745,34.5,52637.1,0.13,-0.59,34214,1.19,8.18,-66.5,10.685,0.489,44.04049,-68.89141,-0.1,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:34,0,hurricane island,0.32,0.3,38245.4,0.51,53566.1,95,97.8,8.48,0.744,34.5,52636.7,0.13,-0.53,34214,1.19,8.18,-66.5,10.685,0.489,44.04049,-68.89141,0.2,6.05,11.7,769.2,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:35,0,hurricane island,0.33,0.29,38245.7,0.509,53566.6,95,97.8,8.48,0.743,34.5,52637.1,0.13,-0.55,34214,1.19,8.18,-66.5,10.685,0.487,44.04049,0,0.2,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:36,0,hurricane island,0.34,0.29,38245.8,0.508,53566.8,95,97.8,8.48,0.742,34.5,52637.3,0.13,-0.51,34214,1.19,8.18,-66.5,10.685,0.486,44.04049,-68.89141,0.2,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:37,0,hurricane island,0.34,0.3,38245.5,0.508,53566.6,95,97.8,8.48,0.741,34.5,52637.1,0.14,-0.56,34214,1.19,8.18,-66.5,10.685,0.487,44.04049,-68.89141,0.4,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:38,0,hurricane island,0.34,0.31,38246,0.507,53567.5,95,97.8,8.47,0.74,34.5,52638,0.14,-0.52,34215,1.19,8.18,-66.5,10.685,0.486,44.04049,-68.89141,0.5,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:39,0,hurricane island,0.34,0.31,38245.6,0.506,53567.1,95,97.8,8.47,0.739,34.5,52637.6,0.13,-0.58,34214,1.19,8.18,-66.6,10.685,0.488,44.04049,-68.89141,0.5,6.05,11.7,769.2,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:40,0,hurricane island,0.34,0.31,38246.2,0.506,53568.2,95,97.7,8.47,0.739,34.51,52638.6,0.13,-0.61,34215,1.19,8.18,-66.6,10.685,0.52,44.04049,-68.89141,0.5,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:41,0,hurricane island,0.33,0.31,38246.6,0.508,53569.1,95,97.7,8.47,0.742,34.51,52639.6,0.12,-0.64,34216,1.19,8.18,-66.6,10.685,0.671,44.04049,-68.89141,0.7,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:42,0,hurricane island,0.32,0.31,38246.3,0.514,53568.9,95,97.7,8.47,0.75,34.51,52639.4,0.11,-0.58,34216,1.19,8.18,-66.6,10.684,0.865,44.04049,-68.89141,0.2,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:43,0,hurricane island,0.34,0.32,38245.7,1.291,53568.1,95,97.7,8.47,1.885,34.5,52638.6,0.11,-0.62,34215,1.19,8.19,-66.6,10.684,1.191,44.04049,-68.89141,0.3,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:44,0,hurricane island,0.33,0.32,38245.5,1.442,53568,95,97.7,8.47,2.106,34.5,52638.5,0.11,-0.66,34215,1.19,8.19,-66.6,10.684,1.359,44.04049,-68.89141,0.4,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:45,0,hurricane island,0.33,0.33,38245.4,1.601,53568.2,95,97.7,8.47,2.338,34.5,52638.7,0.11,-0.64,34215,1.19,8.19,-66.6,10.684,1.522,44.04049,-68.89141,0.4,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:46,0,hurricane island,0.33,0.36,38245.6,1.718,53568.7,95,97.7,8.47,2.507,34.5,52639.2,0.12,-0.6,34215,1.19,8.19,-66.6,10.684,1.694,44.04049,-68.89141,0.4,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:47,0,hurricane island,0.31,0.36,38245.8,1.753,53569.6,94.9,97.7,8.47,2.559,34.51,52640,0.12,-0.58,34216,1.19,8.19,-66.7,10.683,1.763,44.04049,-68.89141,0.3,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:48,0,hurricane island,0.32,0.39,38245.9,1.786,53570.1,94.9,97.7,8.47,2.607,34.51,52640.5,0.13,-0.65,34216,1.19,8.19,-66.7,10.683,1.87,44.04049,-68.89141,0.5,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:49,0,hurricane island,0.31,0.36,38245.8,1.862,53570.3,94.9,97.7,8.47,2.719,34.51,52640.7,0.14,-0.65,34216,1.19,8.19,-66.7,10.683,2.102,44.04049,-68.89141,0.6,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:50,0,hurricane island,0.31,0.36,38246,1.987,53570.9,94.9,97.7,8.47,2.901,34.51,52641.3,0.16,-0.63,34217,1.19,8.19,-66.7,10.683,2.302,44.04049,-68.89141,0.7,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:51,0,hurricane island,0.32,0.39,38246,2.074,53571.1,94.9,97.7,8.47,3.027,34.51,52641.6,0.17,-0.65,34217,1.19,8.19,-66.7,10.683,2.437,44.04049,-68.89142,0.7,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:52,0,hurricane island,0.33,0.38,38246.2,2.157,53571.9,94.9,97.7,8.47,3.149,34.51,52642.3,0.17,-0.66,34218,1.19,8.19,-66.7,10.682,2.601,44.04049,-68.89142,1,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:53,0,hurricane island,0.33,0.37,38245.7,2.238,53571.6,94.9,97.7,8.47,3.267,34.51,52642,0.19,-0.68,34217,1.19,8.19,-66.7,10.682,2.743,44.04049,-68.89142,1.1,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:54,0,hurricane island,0.34,0.37,38245.3,2.316,53571.3,94.9,97.7,8.47,3.381,34.51,52641.7,0.19,-0.65,34217,1.19,8.19,-66.8,10.682,2.901,44.04049,-68.89142,1.1,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:55,0,hurricane island,0.35,0.38,38245.2,3.126,53571.7,94.9,97.7,8.47,4.564,34.51,52642.1,0.2,-0.65,34217,1.19,8.19,-66.8,10.681,3.035,44.04049,-68.89142,1.1,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:56,0,hurricane island,0.33,0.34,38245.4,3.347,53572.4,94.9,97.7,8.47,4.887,34.51,52642.8,0.21,-0.7,34218,1.19,8.19,-66.8,10.681,3.278,44.04049,-68.89142,0.9,6.05,11.7,769.4,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:57,0,hurricane island,0.33,0.31,38245.4,3.563,53573.2,94.9,97.7,8.47,5.201,34.51,52643.5,0.21,-0.72,34218,1.19,8.19,-66.8,10.681,3.464,44.04049,-68.89142,1,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:58,0,hurricane island,0.34,0.3,38245.3,3.585,53573.9,94.9,97.7,8.47,5.234,34.51,52644.2,0.22,-0.73,34219,1.19,8.19,-66.8,10.68,3.614,44.04049,-68.89142,1,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:42:59,0,hurricane island,0.34,0.29,38244.6,3.683,53573.3,94.9,97.7,8.47,5.377,34.51,52643.7,0.23,-0.72,34218,1.19,8.19,-66.9,10.68,3.755,44.04049,-68.89142,1,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2020,11:43:00,0,hurricane island,0.34,0.29,38243.9,3.802,53572.8,95,97.7,8.47,5.551,34.51,52643.2,0.23,-0.7,34218,1.19,8.19,-66.9,10.679,3.988,44.04049,-68.89142,1.1,6.05,11.7,769.3,,,,,,,,,,,,,,,,,,,,,,,,,,
