Date,Time (HH:mm:ss),Time (Fract. Sec),Site,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,Depth Round,
9/24/20,13:37:24,0,HI index site,0.16,0.1,40803.8,0.348,52753.4,90.9,93.6,7.62,0.508,34.13,51912.6,-0.25,-1.64,33743,1.189,7.92,-52.5,13.796,0.351,44.03787,-68.88763,4.3,6.09,11.7,758.1,0,
9/24/20,13:37:25,0,HI index site,0.15,0.1,40792.8,0.348,52751.3,90.9,93.6,7.62,0.508,34.13,51910.2,-0.25,-1.62,33742,1.189,7.92,-52.5,13.786,0.341,44.03787,-68.88764,4.9,6.09,11.7,758.2,0,
9/24/20,13:37:26,0,HI index site,0.15,0.1,40780.9,0.348,52751.8,90.9,93.5,7.62,0.507,34.13,51910.2,-0.23,-1.63,33742,1.189,7.93,-52.6,13.775,0.334,44.03788,-68.88764,4.8,6.09,11.7,758.1,0,
9/24/20,13:37:27,0,HI index site,0.16,0.09,40773.2,0.348,52757.1,90.9,93.5,7.62,0.507,34.13,51915.1,-0.23,-1.64,33745,1.189,7.93,-52.7,13.762,0.345,44.03788,-68.88764,4.7,6.09,11.7,758.1,0,
9/24/20,13:37:28,0,HI index site,0.16,0.09,40766,0.347,52767,90.9,93.5,7.62,0.506,34.13,51924.2,-0.22,-1.64,33751,1.189,7.93,-52.8,13.749,0.332,44.03788,-68.88765,4.8,6.09,11.7,758.1,0,
9/24/20,13:37:29,0,HI index site,0.16,0.09,40762.9,0.348,52780.5,90.9,93.5,7.62,0.507,34.14,51937,-0.22,-1.63,33759,1.189,7.93,-52.9,13.734,0.349,44.03788,-68.88765,4.8,6.09,11.7,758.1,0,
9/24/20,13:37:30,0,HI index site,0.15,0.08,40757.3,0.347,52792.7,90.9,93.5,7.62,0.506,34.15,51948.5,-0.21,-1.64,33766,1.189,7.93,-53,13.721,0.336,44.03788,-68.88766,4.9,6.09,11.7,758.2,0,
9/24/20,13:37:31,0,HI index site,0.14,0.07,40752.4,0.347,52802.7,90.9,93.5,7.62,0.506,34.16,51957.9,-0.21,-1.64,33773,1.189,7.94,-53.2,13.707,0.344,44.03788,-68.88766,5,6.09,11.7,758.2,0,
9/24/20,13:37:32,0,HI index site,0.15,0.06,40745.6,0.346,52813.2,90.8,93.5,7.63,0.505,34.16,51967.7,-0.21,-1.63,33779,1.189,7.94,-53.3,13.694,0.347,44.03788,-68.88766,4.9,6.08,11.7,758.2,0,
9/24/20,13:37:33,0,HI index site,0.14,0.06,40741.4,0.346,52824.7,90.8,93.5,7.63,0.504,34.17,51978.5,-0.22,-1.62,33786,1.189,7.94,-53.4,13.68,0.352,44.03789,-68.88766,4.8,6.08,11.7,758.1,0,
9/24/20,13:37:34,0,HI index site,0.14,0.05,40738.4,0.345,52839.3,90.8,93.4,7.62,0.504,34.18,51992.3,-0.22,-1.63,33795,1.189,7.94,-53.5,13.667,0.356,44.03789,-68.88766,4.7,6.08,11.7,758.2,0,
9/24/20,13:37:35,0,HI index site,0.14,0.04,40734.3,0.346,52849.3,90.8,93.4,7.62,0.504,34.19,52001.8,-0.21,-1.64,33801,1.189,7.94,-53.6,13.654,0.375,44.03789,-68.88767,4.7,6.08,11.7,758.1,0,
9/24/20,13:37:36,0,HI index site,0.15,0.05,40734.4,0.347,52864.9,90.8,93.4,7.63,0.506,34.2,52016.7,-0.21,-1.64,33811,1.189,7.95,-53.8,13.644,0.387,44.03789,-68.88767,4.7,6.08,11.7,758.2,0,
9/24/20,13:37:37,0,HI index site,0.15,0.05,40732.4,0.349,52874.3,90.8,93.4,7.63,0.509,34.21,52025.6,-0.21,-1.66,33817,1.189,7.95,-53.9,13.634,0.398,44.03789,-68.88767,4.7,6.08,11.7,758.1,0,
9/24/20,13:37:38,0,HI index site,0.14,0.05,40724.7,0.35,52876.7,90.8,93.4,7.63,0.51,34.21,52027.6,-0.2,-1.66,33818,1.189,7.95,-54,13.626,0.395,44.03789,-68.88767,4.6,6.08,11.7,758.2,0,
9/24/20,13:37:39,0,HI index site,0.14,0.06,40719.6,0.351,52881.1,90.8,93.4,7.63,0.512,34.21,52031.6,-0.21,-1.66,33821,1.189,7.95,-54.2,13.616,0.39,44.03788,-68.88767,4.5,6.08,11.7,758.1,0,
9/24/20,13:37:40,0,HI index site,0.15,0.07,40713.9,0.352,52886.8,90.8,93.4,7.63,0.514,34.21,52036.8,-0.21,-1.65,33824,1.189,7.96,-54.3,13.608,0.4,44.03788,-68.88767,4.6,6.08,11.7,758.1,0,
9/24/20,13:37:41,0,HI index site,0.15,0.08,40705.9,0.353,52887.5,90.8,93.4,7.63,0.515,34.21,52037.2,-0.21,-1.66,33824,1.189,7.96,-54.4,13.598,0.394,44.03788,-68.88767,4.7,6.08,11.7,758.2,0,
9/24/20,13:37:42,0,HI index site,0.16,0.09,40696.9,0.355,52888.6,90.7,93.4,7.63,0.518,34.21,52038,-0.19,-1.65,33825,1.189,7.96,-54.6,13.59,0.404,44.03788,-68.88768,4.6,6.08,11.6,758.1,0,
9/24/20,13:37:43,0,HI index site,0.17,0.09,40684.7,0.356,52884.3,90.7,93.4,7.63,0.519,34.21,52033.5,-0.19,-1.64,33822,1.189,7.96,-54.7,13.58,0.39,44.03787,-68.88768,4.8,6.08,11.6,758.1,0,
9/24/20,13:37:44,0,HI index site,0.16,0.09,40672.3,0.357,52882.2,90.7,93.3,7.63,0.521,34.21,52031,-0.18,-1.65,33820,1.189,7.97,-54.9,13.57,0.393,44.03787,-68.88768,4.7,6.08,11.6,758.1,0,
9/24/20,13:37:45,0,HI index site,0.15,0.09,40661.2,0.358,52881.7,90.7,93.3,7.63,0.523,34.21,52030.1,-0.18,-1.64,33820,1.189,7.97,-55,13.558,0.387,44.03786,-68.88768,4.7,6.08,11.6,758.1,0,
9/24/20,13:37:46,0,HI index site,0.15,0.1,40650.3,0.359,52884.8,90.6,93.3,7.63,0.523,34.21,52032.7,-0.18,-1.64,33821,1.189,7.97,-55.1,13.547,0.363,44.03786,-68.88768,4.8,6.08,11.6,758.2,0,
9/24/20,13:37:47,0,HI index site,0.15,0.11,40641.5,0.36,52889.2,90.6,93.2,7.63,0.525,34.21,52036.6,-0.17,-1.63,33824,1.189,7.97,-55.3,13.533,0.359,44.03785,-68.88768,4.7,6.08,11.6,758,0,
9/24/20,13:37:48,0,HI index site,0.16,0.11,40636.7,0.36,52901.7,90.6,93.2,7.63,0.525,34.22,52048.3,-0.16,-1.63,33831,1.189,7.98,-55.4,13.521,0.346,44.03785,-68.88767,4.7,6.08,11.6,758.1,0,
9/24/20,13:37:49,0,HI index site,0.16,0.11,40633,0.359,52913.3,90.6,93.2,7.63,0.524,34.23,52059.4,-0.16,-1.63,33839,1.189,7.98,-55.5,13.507,0.316,44.03784,-68.88767,4.9,6.08,11.6,758.1,0,
9/24/20,13:37:50,0,HI index site,0.16,0.11,40635.2,0.358,52934.5,90.6,93.2,7.63,0.523,34.24,52079.7,-0.15,-1.63,33852,1.189,7.98,-55.7,13.495,0.304,44.03784,-68.88767,4.9,6.08,11.6,758.1,0,
9/24/20,13:37:51,0,HI index site,0.16,0.1,40642.9,0.357,52959.2,90.6,93.2,7.63,0.521,34.26,52103.6,-0.14,-1.63,33867,1.189,7.98,-55.8,13.482,0.291,44.03783,-68.88768,5,6.08,11.6,758.1,0,
9/24/20,13:37:52,0,HI index site,0.16,0.09,40651.3,0.355,52982.7,90.6,93.2,7.64,0.519,34.27,52126.4,-0.13,-1.63,33882,1.189,7.99,-56,13.474,0.287,44.03783,-68.88767,5,6.08,11.6,758.2,0,
9/24/20,13:37:53,0,HI index site,0.15,0.09,40657.8,0.354,52999.2,90.6,93.3,7.64,0.516,34.28,52142.5,-0.13,-1.63,33893,1.189,7.99,-56.1,13.468,0.289,44.03782,-68.88767,5.2,6.08,11.6,758.1,0,
9/24/20,13:37:54,0,HI index site,0.14,0.1,40664,0.352,53014.2,90.7,93.3,7.64,0.514,34.3,52157,-0.13,-1.63,33902,1.189,7.99,-56.2,13.463,0.287,44.03781,-68.88767,5.2,6.08,11.6,758.1,0,
9/24/20,13:37:55,0,HI index site,0.14,0.1,40666.4,0.35,53022.6,90.7,93.3,7.64,0.511,34.3,52165.2,-0.13,-1.63,33907,1.189,7.99,-56.3,13.459,0.275,44.03781,-68.88767,5.4,6.08,11.6,758.1,0,
9/24/20,13:37:56,0,HI index site,0.15,0.1,40669.8,0.349,53033.5,90.7,93.3,7.64,0.509,34.31,52175.7,-0.14,-1.62,33914,1.189,7.99,-56.5,13.454,0.274,44.0378,-68.88767,5.5,6.08,11.6,758.1,0,
9/24/20,13:37:57,0,HI index site,0.14,0.09,40672.7,0.346,53042.9,90.7,93.4,7.65,0.505,34.32,52184.8,-0.14,-1.63,33920,1.189,8,-56.6,13.45,0.271,44.0378,-68.88767,5.6,6.08,11.6,758.1,0,
9/24/20,13:37:58,0,HI index site,0.14,0.07,40675.4,0.344,53051.5,90.7,93.4,7.65,0.502,34.32,52193.1,-0.14,-1.63,33926,1.189,8,-56.7,13.446,0.27,44.03779,-68.88767,5.6,6.08,11.6,758.2,0,
9/24/20,13:37:59,0,HI index site,0.13,0.07,40676,0.342,53056.6,90.8,93.4,7.65,0.498,34.32,52198,-0.13,-1.63,33929,1.189,8,-56.8,13.443,0.259,44.03778,-68.88768,5.6,6.08,11.6,758.2,0,
9/24/20,13:38:00,0,HI index site,0.13,0.06,40676,0.34,53061.5,90.8,93.4,7.65,0.496,34.33,52202.7,-0.14,-1.63,33932,1.189,8,-56.9,13.439,0.263,44.03777,-68.88768,5.5,6.08,11.6,758.1,0,
9/24/20,13:38:01,0,HI index site,0.13,0.06,40674.8,0.337,53065.2,90.8,93.4,7.65,0.492,34.33,52206.2,-0.15,-1.64,33934,1.189,8.01,-57,13.436,0.246,44.03777,-68.88768,5.4,6.08,11.6,758.1,0,
9/24/20,13:38:02,0,HI index site,0.13,0.06,40673.7,0.334,53068.2,90.8,93.4,7.66,0.487,34.33,52209,-0.16,-1.66,33936,1.189,8.01,-57.1,13.432,0.238,44.03776,-68.88768,5.4,6.08,11.7,758.2,0,
9/24/20,13:38:03,0,HI index site,0.13,0.06,40671.9,0.331,53070.4,90.8,93.4,7.66,0.483,34.33,52211.1,-0.16,-1.66,33937,1.189,8.01,-57.2,13.428,0.224,44.03775,-68.88768,5.5,6.08,11.7,758.1,0,
9/24/20,13:38:04,0,HI index site,0.13,0.05,40667,0.328,53069.4,90.8,93.4,7.66,0.479,34.33,52209.9,-0.16,-1.66,33936,1.189,8.01,-57.3,13.425,0.227,44.03775,-68.88768,5.3,6.08,11.7,758.2,0,
9/24/20,13:38:05,0,HI index site,0.14,0.05,40661.7,0.325,53068.3,90.8,93.4,7.66,0.474,34.33,52208.7,-0.17,-1.66,33936,1.189,8.01,-57.4,13.42,0.213,44.03774,-68.88768,5.4,6.08,11.7,758.2,0,
9/24/20,13:38:06,0,HI index site,0.13,0.05,40654.3,0.322,53066.5,90.8,93.4,7.66,0.47,34.33,52206.7,-0.17,-1.67,33934,1.189,8.01,-57.5,13.414,0.201,44.03774,-68.88769,5.5,6.08,11.7,758.2,0,
9/24/20,13:38:07,0,HI index site,0.13,0.06,40647.9,0.317,53066.2,90.8,93.4,7.66,0.463,34.33,52206.3,-0.17,-1.68,33934,1.189,8.02,-57.6,13.408,0.201,44.03773,-68.88769,5.5,6.08,11.7,758.2,0,
9/24/20,13:38:08,0,HI index site,0.13,0.06,40640.5,0.314,53066.5,90.8,93.4,7.66,0.459,34.33,52206.3,-0.16,-1.68,33934,1.189,8.02,-57.7,13.401,0.212,44.03772,-68.88769,5.3,6.08,11.7,758.2,0,
9/24/20,13:38:09,0,HI index site,0.13,0.08,40633.5,0.31,53066.9,90.7,93.4,7.66,0.452,34.33,52206.4,-0.17,-1.68,33934,1.189,8.02,-57.8,13.393,0.181,44.03772,-68.8877,5.3,6.08,11.7,758.2,0,
9/24/20,13:38:10,0,HI index site,0.14,0.08,40624.7,0.306,53066.5,90.7,93.4,7.66,0.447,34.33,52205.7,-0.16,-1.7,33934,1.189,8.02,-57.8,13.386,0.193,44.03771,-68.8877,5.3,6.08,11.7,758.2,0,
9/24/20,13:38:11,0,HI index site,0.13,0.09,40616.1,0.302,53065.1,90.7,93.3,7.66,0.441,34.33,52204.1,-0.16,-1.71,33933,1.189,8.02,-57.9,13.377,0.182,44.0377,-68.8877,4.9,6.08,11.7,758.2,0,
9/24/20,13:38:12,0,HI index site,0.14,0.1,40605.9,0.298,53064.3,90.7,93.3,7.65,0.434,34.33,52203,-0.15,-1.71,33932,1.189,8.02,-57.9,13.369,0.212,44.0377,-68.8877,5.1,6.08,11.7,758.1,0,
9/24/20,13:38:13,0,HI index site,0.14,0.1,40598.4,0.293,53066.5,90.7,93.3,7.65,0.427,34.33,52204.9,-0.13,-1.7,33933,1.189,8.02,-58,13.359,0.186,44.03769,-68.8877,5.3,6.08,11.7,758.1,0,
9/24/20,13:38:14,0,HI index site,0.14,0.1,40589.9,0.291,53069.1,90.6,93.3,7.65,0.424,34.33,52207.1,-0.13,-1.7,33935,1.189,8.02,-58,13.35,0.292,44.03769,-68.8877,5.3,6.08,11.7,758,0,
9/24/20,13:38:15,0,HI index site,0.14,0.11,40580.5,0.289,53068.8,90.6,93.2,7.65,0.421,34.33,52206.4,-0.12,-1.69,33934,1.189,8.02,-58,13.34,0.311,44.03768,-68.8877,5.3,6.08,11.7,758.1,0,
9/24/20,13:38:16,0,HI index site,0.14,0.12,40568.2,0.288,53066.7,90.6,93.2,7.65,0.42,34.32,52204,-0.11,-1.7,33933,1.189,8.02,-58,13.33,0.374,44.03768,-68.8877,5.2,6.08,11.7,758.2,0,
9/24/20,13:38:17,0,HI index site,0.14,0.11,40558.9,0.289,53067.6,90.6,93.2,7.65,0.421,34.32,52204.5,-0.11,-1.69,33933,1.189,8.02,-58,13.319,0.435,44.03768,-68.8877,5.2,6.08,11.7,758.1,0,
9/24/20,13:38:18,0,HI index site,0.15,0.11,40548.2,0.291,53068.4,90.6,93.2,7.65,0.424,34.32,52205,-0.11,-1.68,33933,1.189,8.02,-58,13.309,0.492,44.03768,-68.8877,5.2,6.08,11.7,758.2,0,
9/24/20,13:38:19,0,HI index site,0.15,0.11,40540.4,0.294,53071.3,90.6,93.2,7.66,0.428,34.33,52207.5,-0.11,-1.71,33935,1.189,8.02,-58,13.298,0.504,44.03768,-68.88771,5.3,6.08,11.7,758,0,
9/24/20,13:38:20,0,HI index site,0.15,0.1,40532.7,0.298,53075,90.6,93.2,7.66,0.435,34.33,52210.8,-0.1,-1.7,33937,1.189,8.02,-58,13.289,0.577,44.03768,-68.88771,5.2,6.08,11.7,758.1,0,
9/24/20,13:38:21,0,HI index site,0.15,0.09,40525.3,0.304,53078.2,90.6,93.2,7.66,0.444,34.33,52213.6,-0.09,-1.68,33939,1.189,8.02,-58,13.28,0.661,44.03768,-68.88771,5.3,6.08,11.7,758.1,0,
9/24/20,13:38:22,0,HI index site,0.15,0.08,40519.6,0.314,53080.9,90.6,93.2,7.66,0.458,34.33,52216,-0.09,-1.69,33940,1.189,8.02,-58,13.271,0.808,44.03767,-68.88771,5.3,6.09,11.7,758.1,0,
9/24/20,13:38:23,0,HI index site,0.15,0.08,40514.8,0.327,53087.2,90.6,93.2,7.66,0.477,34.33,52221.9,-0.08,-1.7,33944,1.189,8.02,-58,13.262,0.94,44.03767,-68.88771,5.2,6.09,11.7,758.1,0,
9/24/20,13:38:24,0,HI index site,0.16,0.08,40510,1.111,53090.8,90.6,93.2,7.66,1.621,34.34,52225.2,-0.08,-1.7,33946,1.189,8.02,-58,13.255,1.063,44.03768,-68.88771,5.2,6.09,11.7,758,1,
9/24/20,13:38:25,0,HI index site,0.16,0.08,40507.3,1.226,53095,90.6,93.2,7.67,1.789,34.34,52229.1,-0.08,-1.68,33949,1.189,8.02,-58,13.249,1.17,44.03768,-68.88771,5.1,6.09,11.7,758.1,1,
9/24/20,13:38:26,0,HI index site,0.17,0.07,40502.9,1.306,53097.1,90.6,93.2,7.67,1.905,34.34,52231,-0.08,-1.68,33950,1.189,8.02,-58,13.244,1.255,44.03768,-68.88772,5.2,6.09,11.7,758.2,1,
9/24/20,13:38:27,0,HI index site,0.17,0.07,40499.1,1.337,53099.1,90.6,93.2,7.67,1.951,34.34,52232.8,-0.08,-1.66,33951,1.189,8.02,-58,13.238,1.344,44.03768,-68.88772,5.1,6.09,11.7,758.1,1,
9/24/20,13:38:28,0,HI index site,0.17,0.08,40495.7,1.376,53102.6,90.6,93.2,7.66,2.008,34.34,52236,-0.08,-1.63,33953,1.189,8.02,-57.9,13.233,1.404,44.03768,-68.88772,5.1,6.09,11.7,758,1,
9/24/20,13:38:29,0,HI index site,0.18,0.08,40493.6,1.391,53105.9,90.5,93.2,7.66,2.029,34.35,52239.1,-0.08,-1.61,33955,1.189,8.02,-57.9,13.228,1.381,44.03768,-68.88772,5.1,6.09,11.7,758,1,
9/24/20,13:38:30,0,HI index site,0.18,0.09,40490.4,1.387,53108.2,90.5,93.1,7.66,2.024,34.35,52241.2,-0.08,-1.59,33957,1.189,8.02,-57.9,13.223,1.376,44.03768,-68.88772,5.4,6.09,11.7,758.1,1,
9/24/20,13:38:31,0,HI index site,0.18,0.1,40487.1,1.389,53109,90.5,93.1,7.66,2.027,34.35,52241.8,-0.09,-1.57,33957,1.189,8.02,-57.9,13.219,1.402,44.03768,-68.88773,5.4,6.09,11.7,758.2,1,
9/24/20,13:38:32,0,HI index site,0.19,0.11,40483.3,1.392,53109.9,90.4,93.1,7.66,2.031,34.35,52242.6,-0.08,-1.57,33958,1.189,8.02,-57.9,13.215,1.399,44.03769,-68.88773,5.5,6.08,11.7,758.2,1,
9/24/20,13:38:33,0,HI index site,0.18,0.13,40479.6,1.398,53110.7,90.4,93,7.66,2.039,34.35,52243.3,-0.08,-1.56,33958,1.189,8.02,-57.9,13.21,1.448,44.03769,-68.88773,5.5,6.08,11.7,758.2,1,
9/24/20,13:38:34,0,HI index site,0.18,0.14,40475.6,1.41,53111.8,90.4,93,7.65,2.058,34.35,52244.1,-0.07,-1.56,33959,1.189,8.02,-57.9,13.206,1.476,44.03769,-68.88773,5.7,6.08,11.7,758.2,1,
9/24/20,13:38:35,0,HI index site,0.18,0.14,40472.7,1.421,53113.3,90.3,93,7.65,2.073,34.35,52245.5,-0.06,-1.54,33960,1.189,8.02,-57.9,13.202,1.517,44.03769,-68.88773,5.7,6.08,11.7,758.2,1,
9/24/20,13:38:36,0,HI index site,0.17,0.15,40469.1,1.435,53114.7,90.3,92.9,7.65,2.093,34.35,52246.7,-0.05,-1.53,33960,1.189,8.02,-57.9,13.198,1.553,44.03769,-68.88773,5.7,6.08,11.7,758.3,1,
9/24/20,13:38:37,0,HI index site,0.17,0.16,40468.1,1.448,53118.6,90.3,92.9,7.65,2.112,34.35,52250.5,-0.05,-1.53,33963,1.189,8.02,-58,13.193,1.576,44.03769,-68.88773,5.7,6.08,11.7,758.3,1,
9/24/20,13:38:38,0,HI index site,0.17,0.16,40468.1,1.466,53123.8,90.3,92.9,7.65,2.139,34.36,52255.4,-0.04,-1.51,33966,1.189,8.02,-58,13.19,1.647,44.03769,-68.88774,5.7,6.08,11.7,758.1,1,
9/24/20,13:38:39,0,HI index site,0.17,0.17,40466.6,1.481,53125.6,90.3,92.9,7.65,2.16,34.36,52257.2,-0.04,-1.52,33967,1.189,8.02,-58,13.187,1.658,44.03769,-68.88774,5.7,6.08,11.7,758.3,1,
9/24/20,13:38:40,0,HI index site,0.17,0.17,40465.2,1.496,53127.3,90.3,93,7.65,2.182,34.36,52258.7,-0.04,-1.53,33968,1.189,8.02,-58.1,13.185,1.708,44.03769,-68.88774,5.6,6.08,11.7,758.1,1,
9/24/20,13:38:41,0,HI index site,0.17,0.16,40465,1.513,53130,90.4,93,7.66,2.208,34.36,52261.3,-0.04,-1.53,33970,1.189,8.03,-58.1,13.182,1.76,44.0377,-68.88774,5.6,6.08,11.7,758.2,2,
9/24/20,13:38:42,0,HI index site,0.16,0.15,40464.1,1.53,53132.2,90.4,93,7.66,2.233,34.36,52263.3,-0.03,-1.52,33971,1.189,8.03,-58.2,13.18,1.782,44.0377,-68.88774,5.6,6.08,11.7,758.2,2,
9/24/20,13:38:43,0,HI index site,0.16,0.15,40463.6,1.548,53134.4,90.4,93.1,7.66,2.259,34.36,52265.4,-0.03,-1.53,33973,1.189,8.03,-58.2,13.178,1.789,44.0377,-68.88775,5.6,6.08,11.7,758.2,2,
9/24/20,13:38:44,0,HI index site,0.16,0.15,40463.2,1.563,53136.8,90.5,93.1,7.66,2.28,34.36,52267.7,-0.04,-1.52,33974,1.189,8.03,-58.3,13.176,1.806,44.0377,-68.88775,5.6,6.08,11.7,758.1,2,
9/24/20,13:38:45,0,HI index site,0.17,0.15,40462.8,1.575,53139.1,90.5,93.1,7.67,2.298,34.37,52269.9,-0.04,-1.52,33975,1.189,8.03,-58.3,13.173,1.795,44.0377,-68.88775,5.5,6.08,11.7,758.1,2,
9/24/20,13:38:46,0,HI index site,0.17,0.13,40462.8,1.588,53142.3,90.5,93.1,7.67,2.317,34.37,52273,-0.04,-1.53,33977,1.189,8.03,-58.4,13.171,1.835,44.0377,-68.88775,5.5,6.08,11.7,758.2,2,
9/24/20,13:38:47,0,HI index site,0.18,0.12,40462.2,1.601,53144.9,90.5,93.2,7.67,2.336,34.37,52275.5,-0.05,-1.55,33979,1.189,8.03,-58.4,13.168,1.837,44.0377,-68.88775,5.5,6.08,11.7,758.1,2,
9/24/20,13:38:48,0,HI index site,0.17,0.12,40463.5,1.613,53150.1,90.6,93.2,7.67,2.353,34.37,52280.5,-0.05,-1.55,33982,1.189,8.03,-58.5,13.166,1.848,44.0377,-68.88776,5.5,6.08,11.7,758.2,2,
9/24/20,13:38:49,0,HI index site,0.18,0.11,40464.3,1.623,53153.3,90.6,93.2,7.68,2.368,34.38,52283.6,-0.05,-1.56,33984,1.189,8.03,-58.5,13.164,1.86,44.03771,-68.88776,5.4,6.08,11.7,758.2,2,
9/24/20,13:38:50,0,HI index site,0.18,0.1,40464.3,1.633,53155.3,90.6,93.2,7.68,2.383,34.38,52285.5,-0.05,-1.55,33986,1.189,8.03,-58.5,13.163,1.856,44.03771,-68.88776,5.2,6.08,11.7,758.2,2,
9/24/20,13:38:51,0,HI index site,0.17,0.11,40463.4,1.643,53155.9,90.6,93.2,7.68,2.397,34.38,52286.1,-0.07,-1.57,33986,1.189,8.03,-58.6,13.162,1.885,44.03771,-68.88776,5.1,6.08,11.7,758.2,2,
9/24/20,13:38:52,0,HI index site,0.17,0.11,40462.8,1.654,53156.6,90.6,93.2,7.68,2.413,34.38,52286.8,-0.07,-1.57,33986,1.189,8.03,-58.6,13.16,1.886,44.03771,-68.88776,5,6.08,11.7,758.2,2,
9/24/20,13:38:53,0,HI index site,0.18,0.11,40463,1.663,53158.5,90.6,93.2,7.68,2.426,34.38,52288.5,-0.09,-1.55,33988,1.189,8.03,-58.7,13.159,1.899,44.03771,-68.88776,4.9,6.08,11.7,758.2,2,
9/24/20,13:38:54,0,HI index site,0.18,0.11,40463,1.672,53159.3,90.6,93.2,7.68,2.44,34.38,52289.3,-0.09,-1.56,33988,1.189,8.04,-58.7,13.159,1.945,44.03771,-68.88776,4.9,6.08,11.7,758.2,2,
9/24/20,13:38:55,0,HI index site,0.18,0.11,40463.7,1.683,53161,90.6,93.2,7.68,2.455,34.38,52291,-0.1,-1.56,33989,1.189,8.04,-58.8,13.158,1.995,44.03772,-68.88776,4.9,6.08,11.7,758.2,2,
9/24/20,13:38:56,0,HI index site,0.19,0.11,40464.1,1.697,53161.8,90.6,93.2,7.68,2.476,34.38,52291.8,-0.1,-1.57,33990,1.189,8.04,-58.8,13.158,2.064,44.03772,-68.88776,4.9,6.08,11.7,758.2,2,
9/24/20,13:38:57,0,HI index site,0.18,0.12,40464.2,1.71,53162.4,90.5,93.2,7.67,2.495,34.38,52292.4,-0.09,-1.56,33990,1.189,8.04,-58.8,13.157,2.105,44.03772,-68.88776,5,6.08,11.7,758,2,
9/24/20,13:38:58,0,HI index site,0.19,0.13,40463,1.722,53161.1,90.5,93.2,7.67,2.513,34.38,52291.1,-0.1,-1.54,33989,1.189,8.04,-58.9,13.157,2.122,44.03772,-68.88776,5.1,6.08,11.7,758.1,2,
9/24/20,13:38:59,0,HI index site,0.19,0.13,40462.6,1.737,53160.8,90.5,93.1,7.67,2.534,34.38,52290.7,-0.09,-1.53,33989,1.189,8.04,-58.9,13.157,2.132,44.03772,-68.88777,5.1,6.08,11.7,758,2,
9/24/20,13:39:00,0,HI index site,0.19,0.14,40461.6,1.745,53159.1,90.5,93.1,7.67,2.545,34.38,52289.1,-0.09,-1.51,33988,1.189,8.04,-59,13.157,2.08,44.03772,-68.88777,5.1,6.08,11.7,758.1,2,
9/24/20,13:39:01,0,HI index site,0.2,0.14,40461,1.755,53158.3,90.5,93.1,7.67,2.561,34.38,52288.3,-0.09,-1.51,33987,1.189,8.04,-59,13.157,2.057,44.03773,-68.88777,5.1,6.08,11.7,758.1,2,
9/24/20,13:39:02,0,HI index site,0.21,0.15,40460.2,1.76,53157.1,90.4,93.1,7.67,2.568,34.38,52287.2,-0.08,-1.51,33987,1.189,8.04,-59,13.157,1.937,44.03773,-68.88777,5.1,6.08,11.7,758.2,2,
9/24/20,13:39:03,0,HI index site,0.21,0.15,40459.8,1.762,53157.1,90.4,93.1,7.67,2.57,34.38,52287.1,-0.07,-1.52,33987,1.189,8.04,-59.1,13.157,1.832,44.03774,-68.88778,5.1,6.08,11.7,758.2,2,
9/24/20,13:39:04,0,HI index site,0.2,0.15,40461.1,1.759,53159.4,90.4,93.1,7.67,2.567,34.38,52289.3,-0.06,-1.54,33988,1.189,8.04,-59.1,13.157,1.692,44.03775,-68.88778,5.1,6.08,11.7,758.2,2,
9/24/20,13:39:05,0,HI index site,0.19,0.15,40462.4,1.757,53161.7,90.5,93.1,7.67,2.564,34.38,52291.6,-0.05,-1.53,33990,1.189,8.04,-59.1,13.156,1.502,44.03775,-68.88778,5.1,6.08,11.7,758.1,2,
9/24/20,13:39:06,0,HI index site,0.19,0.15,40464.2,1.756,53164.3,90.5,93.1,7.67,2.562,34.38,52294.1,-0.04,-1.54,33991,1.189,8.04,-59.2,13.156,1.345,44.03776,-68.88778,5.1,6.08,11.7,758.1,2,
9/24/20,13:39:07,0,HI index site,0.18,0.15,40466.3,1.752,53167,90.5,93.1,7.67,2.556,34.39,52296.8,-0.04,-1.57,33993,1.189,8.04,-59.2,13.156,1.232,44.03777,-68.88777,4.9,6.08,11.7,758.2,2,
9/24/20,13:39:08,0,HI index site,0.18,0.15,40466.7,1.747,53167.3,90.5,93.1,7.67,2.549,34.39,52297.1,-0.04,-1.57,33993,1.189,8.05,-59.2,13.156,1.138,44.03777,-68.88777,5,6.08,11.7,758.1,2,
9/24/20,13:39:09,0,HI index site,0.18,0.15,40466.5,0.975,53167,90.5,93.1,7.67,1.423,34.39,52296.9,-0.03,-1.59,33993,1.189,8.05,-59.3,13.156,1.023,44.03778,-68.88777,5,6.08,11.7,758.1,1,
9/24/20,13:39:10,0,HI index site,0.18,0.15,40467.1,0.943,53167.8,90.5,93.1,7.67,1.375,34.39,52297.6,-0.02,-1.59,33993,1.189,8.05,-59.3,13.156,0.961,44.03779,-68.88777,5,6.08,11.7,758.1,1,
