HIDistant_Sonde
Date,Time,Time (Fract. Sec),Site,Chlorophyll RFU,Chlorophyll RFU,Cond µS/cm,Depth,nLF Cond µS/cm,ODO % sat,ODO % local,ODO mg/L,Pressure psi a,Sal psu,SpCond µS/cm,TAL PC RFU,TAL PE RFU,TDS mg/L,Wiper Position volt,pH,pH mV,Temp °C,Vertical Position m,GPS Latitude °,GPS Longitude °,Altitude m,Battery V,Cable Pwr V,Barometer mmHg,Depth Round
9/1/20,14:32:29,0,hurricane island far,0.77,0.96,40384.9,13.845,52534,96.6,99.5,8.15,20.193,33.95,51687.7,0.32,0.91,33597,1.194,8.19,-67.7,13.551,13.805,44.03946,-68.91679,3.7,6.1,11.7,767.9,14
9/1/20,14:32:30,0,hurricane island far,0.76,0.96,40377.7,13.758,52539,96.5,99.3,8.14,20.067,33.95,51692.2,0.32,1.55,33600,1.194,8.19,-67.6,13.539,13.754,44.03947,-68.91679,3.6,6.1,11.7,768,14
9/1/20,14:32:31,0,hurricane island far,0.76,0.96,40371.4,13.788,52545.9,96.4,99.2,8.13,20.111,33.96,51698.6,0.32,0.35,33604,1.194,8.19,-67.6,13.529,13.941,44.03946,-68.91679,3.8,6.1,11.7,768,14
9/1/20,14:32:32,0,hurricane island far,0.76,0.96,40367.2,13.904,52553.1,96.3,99.1,8.13,20.28,33.96,51705.4,0.33,0.98,33608,1.194,8.19,-67.6,13.518,14.086,44.03947,-68.91679,4.1,6.1,11.7,768,14
9/1/20,14:32:33,0,hurricane island far,0.76,0.95,40364.3,13.915,52562.5,96.3,99.1,8.12,20.296,33.97,51714.3,0.33,0.98,33614,1.194,8.19,-67.5,13.509,13.908,44.03946,-68.91679,4.3,6.1,11.7,767.9,14
9/1/20,14:32:34,0,hurricane island far,0.77,0.92,40363.3,13.925,52571.8,96.2,99,8.12,20.311,33.97,51723.1,0.32,0.89,33620,1.194,8.19,-67.5,13.5,13.993,44.03946,-68.91679,4.4,6.1,11.7,767.9,14
9/1/20,14:32:35,0,hurricane island far,0.76,0.92,40362.9,13.953,52580.3,96.1,98.9,8.11,20.351,33.98,51731.2,0.32,0.88,33625,1.194,8.19,-67.5,13.494,14.082,44.03947,-68.91678,4.5,6.1,11.7,768,14
9/1/20,14:32:36,0,hurricane island far,0.76,0.92,40363.1,13.994,52586.8,96.1,98.9,8.11,20.412,33.98,51737.4,0.31,0.88,33629,1.194,8.19,-67.5,13.489,14.291,44.03946,-68.91678,4.9,6.1,11.7,768.1,14
9/1/20,14:32:37,0,hurricane island far,0.78,0.93,40364,14.008,52592.9,96,98.8,8.1,20.432,33.99,51743.3,0.3,0.96,33633,1.194,8.19,-67.5,13.486,14.064,44.03947,-68.91678,4.8,6.1,11.7,767.9,14
9/1/20,14:32:38,0,hurricane island far,0.78,0.92,40364.3,14.021,52596.6,96,98.8,8.1,20.451,33.99,51746.9,0.29,0.95,33635,1.194,8.19,-67.4,13.483,14.146,44.03947,-68.91678,4.5,6.1,11.7,768,14
9/1/20,14:32:39,0,hurricane island far,0.78,0.9,40364.7,14.053,52599.8,95.9,98.7,8.1,20.497,33.99,51750,0.28,0.91,33637,1.194,8.19,-67.4,13.481,14.346,44.03947,-68.91678,4.5,6.1,11.7,767.9,14
9/1/20,14:32:40,0,hurricane island far,0.77,0.91,40365.1,14.094,52601.9,95.9,98.7,8.1,20.558,33.99,51752,0.26,0.91,33639,1.194,8.19,-67.4,13.48,14.545,44.03946,-68.91677,4.8,6.1,11.7,767.9,14
9/1/20,14:32:41,0,hurricane island far,0.78,0.89,40365.6,14.139,52603.7,95.9,98.7,8.09,20.623,33.99,51753.8,0.24,0.94,33640,1.194,8.19,-67.4,13.479,14.51,44.03946,-68.91678,4.8,6.1,11.7,768,14
9/1/20,14:32:42,0,hurricane island far,0.78,0.89,40366.9,14.161,52606.1,95.9,98.6,8.09,20.656,34,51756,0.21,0.95,33641,1.194,8.19,-67.4,13.479,14.47,44.03946,-68.91678,4.7,6.1,11.7,767.9,14
9/1/20,14:32:43,0,hurricane island far,0.79,0.87,40368.3,14.192,52607.9,95.8,98.6,8.09,20.701,34,51757.9,0.19,0.94,33643,1.194,8.19,-67.4,13.479,14.596,44.03946,-68.91678,4.7,6.1,11.7,767.9,14
9/1/20,14:32:44,0,hurricane island far,0.8,0.85,40369.8,14.225,52609.7,95.8,98.6,8.09,20.749,34,51759.6,0.16,0.92,33644,1.194,8.19,-67.4,13.479,14.744,44.03946,-68.91678,4.6,6.1,11.7,768,14
9/1/20,14:32:45,0,hurricane island far,0.8,0.84,40370.4,14.258,52610.1,95.8,98.6,8.09,20.797,34,51760,0.15,0.91,33644,1.194,8.19,-67.4,13.479,14.734,44.03946,-68.91678,4.7,6.1,11.7,767.9,14
9/1/20,14:32:46,0,hurricane island far,0.8,0.84,40370.4,14.294,52609.7,95.8,98.6,8.09,20.849,34,51759.6,0.14,0.93,33644,1.194,8.19,-67.4,13.48,14.785,44.03946,-68.91679,4.6,6.1,11.7,768,14
9/1/20,14:32:47,0,hurricane island far,0.81,0.82,40370.3,14.321,52609.2,95.8,98.6,8.08,20.889,34,51759.2,0.11,0.91,33643,1.194,8.19,-67.5,13.48,14.81,44.03946,-68.91679,4.4,6.1,11.7,768,14
9/1/20,14:32:48,0,hurricane island far,0.8,0.81,40370.4,14.349,52609.2,95.8,98.5,8.08,20.93,34,51759.1,0.1,0.91,33643,1.194,8.19,-67.5,13.48,14.893,44.03946,-68.91679,4.3,6.1,11.7,768.1,14
9/1/20,14:32:49,0,hurricane island far,0.79,0.83,40370.8,14.376,52609.4,95.7,98.5,8.08,20.969,34,51759.4,0.11,0.89,33644,1.194,8.19,-67.5,13.48,14.885,44.03946,-68.91679,4.5,6.1,11.7,767.9,14
9/1/20,14:32:50,0,hurricane island far,0.8,0.83,40370.1,14.396,52608.3,95.7,98.5,8.08,20.999,34,51758.3,0.1,0.9,33643,1.194,8.19,-67.5,13.48,14.755,44.03946,-68.91679,4.7,6.1,11.7,768,14
9/1/20,14:32:51,0,hurricane island far,0.8,0.82,40371.7,14.42,52610.3,95.7,98.5,8.08,21.033,34,51760.3,0.1,0.91,33644,1.194,8.19,-67.5,13.48,14.987,44.03946,-68.91679,4.6,6.1,11.7,768,14
9/1/20,14:32:52,0,hurricane island far,0.8,0.84,40374.4,15.06,52613.4,95.7,98.5,8.08,21.967,34,51763.3,0.1,0.92,33646,1.194,8.19,-67.5,13.481,15.099,44.03946,-68.91679,4.6,6.1,11.7,768,15
9/1/20,14:32:53,0,hurricane island far,0.8,0.86,40375.8,15.045,52613.5,95.7,98.5,8.08,21.945,34,51763.5,0.1,0.93,33646,1.194,8.19,-67.5,13.482,15.039,44.03945,-68.91679,4.7,6.1,11.7,768.1,15
9/1/20,14:32:54,0,hurricane island far,0.8,0.88,40377.9,15.08,52614.6,95.7,98.5,8.08,21.996,34,51764.6,0.1,0.96,33647,1.194,8.19,-67.6,13.483,15.068,44.03945,-68.91679,4.1,6.1,11.7,768,15
9/1/20,14:32:55,0,hurricane island far,0.82,0.91,40379.4,15.094,52614.5,95.7,98.5,8.08,22.017,34,51764.5,0.1,0.96,33647,1.194,8.19,-67.6,13.485,15.108,44.03946,-68.91679,4.3,6.1,11.7,767.9,15
9/1/20,14:32:56,0,hurricane island far,0.8,0.92,40380.4,15.137,52613.9,95.7,98.5,8.08,22.08,34,51764,0.11,0.93,33647,1.194,8.19,-67.6,13.486,15.258,44.03946,-68.91679,4.4,6.1,11.7,768,15
9/1/20,14:32:57,0,hurricane island far,0.81,0.92,40382.6,15.208,52614.5,95.7,98.5,8.08,22.182,34,51764.6,0.11,0.94,33647,1.194,8.19,-67.6,13.488,15.28,44.03946,-68.91679,4.3,6.1,11.7,768,15
9/1/20,14:32:58,0,hurricane island far,0.81,0.95,40384.7,15.253,52614.9,95.7,98.5,8.08,22.248,34,51765.1,0.11,0.95,33647,1.194,8.19,-67.6,13.49,15.359,44.03946,-68.91679,4.2,6.1,11.7,768,15
9/1/20,14:32:59,0,hurricane island far,0.82,0.95,40388.7,15.307,52615.7,95.8,98.5,8.08,22.327,34,51766,0.12,0.96,33648,1.194,8.19,-67.7,13.493,15.555,44.03946,-68.91679,4.6,6.1,11.7,768,15
9/1/20,14:33:00,0,hurricane island far,0.84,0.95,40390.7,15.378,52615.7,95.8,98.6,8.08,22.43,34,51766.1,0.13,0.92,33648,1.194,8.19,-67.7,13.495,15.736,44.03946,-68.91679,4.9,6.1,11.7,768,15
9/1/20,14:33:01,0,hurricane island far,0.85,0.95,40394.5,15.43,52616.5,95.8,98.6,8.08,22.507,34,51767,0.14,0.94,33649,1.194,8.19,-67.7,13.498,15.699,44.03946,-68.91679,5.5,6.1,11.7,768,15
9/1/20,14:33:02,0,hurricane island far,0.85,0.94,40396.4,15.479,52615.1,95.8,98.6,8.08,22.577,34,51765.7,0.14,0.94,33648,1.194,8.19,-67.7,13.501,15.83,44.03946,-68.91679,5.6,6.1,11.7,767.9,15
9/1/20,14:33:03,0,hurricane island far,0.85,0.93,40398.9,15.537,52613,95.8,98.6,8.08,22.663,34,51763.8,0.14,0.95,33646,1.194,8.19,-67.7,13.505,15.969,44.03946,-68.91679,5.3,6.1,11.7,768.1,16
9/1/20,14:33:04,0,hurricane island far,0.85,0.89,40397.6,16.359,52608.4,95.8,98.6,8.09,23.862,34,51759.3,0.13,0.96,33644,1.194,8.19,-67.8,13.508,16.272,44.03946,-68.91679,5.3,6.1,11.7,767.9,16
9/1/20,14:33:05,0,hurricane island far,0.85,0.87,40394.9,16.315,52603.1,95.8,98.6,8.09,23.798,33.99,51754.1,0.13,0.94,33640,1.194,8.19,-67.8,13.509,16.288,44.03946,-68.91679,5.8,6.1,11.7,768,16
9/1/20,14:33:06,0,hurricane island far,0.85,0.87,40394.9,16.174,52603.2,95.9,98.6,8.09,23.591,33.99,51754.2,0.14,0.96,33640,1.194,8.19,-67.8,13.509,16.259,44.03945,-68.91679,5.7,6.1,11.7,768,16
9/1/20,14:33:07,0,hurricane island far,0.87,0.88,40395.7,16.134,52604.4,95.9,98.7,8.09,23.533,34,51755.5,0.13,0.96,33641,1.194,8.19,-67.8,13.508,16.189,44.03945,-68.91679,6.2,6.1,11.7,767.9,16
9/1/20,14:33:08,0,hurricane island far,0.86,0.88,40397.8,16.261,52607.1,95.9,98.7,8.09,23.719,34,51758.1,0.14,0.99,33643,1.194,8.19,-67.8,13.509,16.419,44.03945,-68.91679,6,6.1,11.7,768,16
9/1/20,14:33:09,0,hurricane island far,0.87,0.91,40400.7,16.401,52609.3,95.9,98.7,8.09,23.923,34,51760.3,0.15,0.98,33644,1.194,8.2,-67.8,13.51,16.515,44.03945,-68.91679,5.9,6.1,11.7,767.9,16
9/1/20,14:33:10,0,hurricane island far,0.88,0.9,40402.7,16.45,52610.1,95.9,98.7,8.09,23.994,34,51761.1,0.15,1.02,33645,1.194,8.2,-67.9,13.511,16.504,44.03945,-68.91679,5.4,6.1,11.7,767.9,16
9/1/20,14:33:11,0,hurricane island far,0.89,0.92,40405.1,16.489,52611,95.9,98.7,8.09,24.052,34,51762.1,0.16,1.03,33645,1.194,8.2,-67.9,13.513,16.601,44.03944,-68.9168,2.8,6.1,11.7,767.9,16
9/1/20,14:33:12,0,hurricane island far,0.88,0.94,40407.3,16.526,52611.9,95.9,98.7,8.09,24.105,34,51763,0.16,1.03,33646,1.194,8.2,-67.9,13.515,16.724,44.03944,-68.9168,2.3,6.1,11.7,768,17
9/1/20,14:33:13,0,hurricane island far,0.88,0.96,40408.8,16.577,52611.1,95.9,98.7,8.09,24.18,34,51762.3,0.16,1.02,33646,1.194,8.2,-67.9,13.516,16.776,44.03944,-68.9168,3.4,6.1,11.7,768,17
9/1/20,14:33:14,0,hurricane island far,0.87,0.97,40408.3,16.616,52608.5,96,98.7,8.09,24.236,34,51759.8,0.17,0.98,33644,1.194,8.2,-67.9,13.518,16.864,44.03944,-68.9168,4,6.1,11.7,768,17
9/1/20,14:33:15,0,hurricane island far,0.88,1,40407.3,16.636,52605.6,96,98.7,8.09,24.265,34,51757,0.16,1.02,33642,1.194,8.2,-68,13.519,16.76,44.03944,-68.9168,4.1,6.1,11.7,768,17
9/1/20,14:33:16,0,hurricane island far,0.87,1.02,40404.9,16.656,52601.9,96,98.7,8.09,24.294,33.99,51753.4,0.16,1.02,33640,1.194,8.2,-68,13.519,16.844,44.03944,-68.9168,3.9,6.1,11.7,768,17
9/1/20,14:33:17,0,hurricane island far,0.86,1.02,40404.5,16.692,52601.5,95.9,98.7,8.09,24.347,33.99,51753,0.16,1.02,33639,1.194,8.2,-68,13.519,16.966,44.03944,-68.9168,4.5,6.1,11.7,767.9,17
9/1/20,14:33:18,0,hurricane island far,0.84,1,40403.6,16.724,52600.6,95.9,98.7,8.09,24.393,33.99,51752.1,0.16,1,33639,1.194,8.2,-68,13.519,17.083,44.03945,-68.9168,5,6.1,11.7,767.9,17
9/1/20,14:33:19,0,hurricane island far,0.84,0.99,40402,16.757,52598.8,95.9,98.7,8.09,24.441,33.99,51750.3,0.16,1.02,33638,1.194,8.2,-68,13.519,17.132,44.03945,-68.91679,5.4,6.1,11.7,768.1,17
9/1/20,14:33:20,0,hurricane island far,0.83,0.96,40399.4,16.788,52595.8,95.9,98.7,8.09,24.487,33.99,51747.4,0.15,0.98,33636,1.194,8.2,-68,13.518,17.176,44.03945,-68.9168,5.6,6.1,11.7,768,17
9/1/20,14:33:21,0,hurricane island far,0.81,0.95,40393.9,16.826,52590.5,95.9,98.7,8.09,24.542,33.99,51742.1,0.15,0.99,33632,1.194,8.2,-67.9,13.517,17.326,44.03945,-68.9168,5.6,6.1,11.6,768,17
9/1/20,14:33:22,0,hurricane island far,0.8,0.92,40388.5,16.865,52586.8,95.9,98.7,8.09,24.6,33.98,51738.3,0.15,0.99,33630,1.194,8.2,-67.9,13.514,17.45,44.03945,-68.9168,5.5,6.1,11.6,767.9,17
9/1/20,14:33:23,0,hurricane island far,0.81,0.88,40382.3,16.904,52584.5,95.8,98.6,8.08,24.656,33.98,51735.9,0.16,1.02,33628,1.194,8.2,-67.9,13.51,17.492,44.03944,-68.9168,4.9,6.1,11.6,767.9,17
9/1/20,14:33:24,0,hurricane island far,0.81,0.85,40376.7,16.94,52583.1,95.8,98.6,8.08,24.708,33.98,51734.4,0.15,1.01,33627,1.194,8.2,-67.9,13.505,17.537,44.03945,-68.9168,5.8,6.1,11.6,768,17
9/1/20,14:33:25,0,hurricane island far,0.82,0.86,40369.2,16.97,52581.2,95.7,98.5,8.08,24.753,33.98,51732.3,0.16,1.02,33626,1.194,8.2,-67.9,13.5,17.512,44.03945,-68.9168,5,6.1,11.6,767.9,17
9/1/20,14:33:26,0,hurricane island far,0.82,0.84,40364.4,17.007,52582.4,95.7,98.5,8.07,24.807,33.98,51733.3,0.17,1.27,33627,1.194,8.2,-67.9,13.493,17.619,44.03944,-68.91681,3.9,6.1,11.6,768,17
9/1/20,14:33:27,0,hurricane island far,0.83,0.81,40360.7,17.938,52586.4,95.6,98.4,8.07,26.165,33.98,51737,0.16,0.42,33629,1.194,8.2,-67.9,13.488,17.832,44.03944,-68.9168,4.4,6.1,11.6,767.9,18
9/1/20,14:33:28,0,hurricane island far,0.81,0.82,40358.5,17.654,52590.9,95.6,98.4,8.07,25.751,33.98,51741.2,0.16,0.63,33632,1.194,8.2,-67.9,13.481,17.731,44.03944,-68.9168,4.4,6.1,11.6,767.9,18
9/1/20,14:33:29,0,hurricane island far,0.8,0.81,40357.6,18,52597.1,95.5,98.3,8.07,26.255,33.99,51747.1,0.16,0.65,33636,1.194,8.2,-67.9,13.476,17.884,44.03945,-68.9168,5,6.1,11.6,768,18
9/1/20,14:33:30,0,hurricane island far,0.8,0.82,40357.4,17.989,52602.1,95.5,98.3,8.06,26.238,33.99,51751.9,0.16,0.7,33639,1.194,8.2,-67.9,13.472,17.909,44.03945,-68.9168,5.2,6.1,11.6,768,18
9/1/20,14:33:31,0,hurricane island far,0.81,0.84,40357.9,17.885,52607.6,95.5,98.3,8.06,26.087,33.99,51757.1,0.16,0.79,33642,1.194,8.2,-67.9,13.469,17.789,44.03945,-68.9168,4.9,6.1,11.6,768,18
9/1/20,14:33:32,0,hurricane island far,0.82,0.85,40358.2,17.838,52611.1,95.5,98.2,8.06,26.02,34,51760.5,0.16,0.86,33644,1.194,8.2,-67.9,13.466,17.82,44.03945,-68.9168,5.1,6.1,11.6,767.9,18
9/1/20,14:33:33,0,hurricane island far,0.8,0.84,40358.6,17.824,52614.2,95.4,98.2,8.06,25.999,34,51763.5,0.15,0.91,33646,1.194,8.2,-67.9,13.465,17.823,44.03945,-68.9168,5.4,6.1,11.6,768,18
9/1/20,14:33:34,0,hurricane island far,0.79,0.87,40359.2,17.862,52616.5,95.4,98.2,8.06,26.054,34,51765.8,0.15,0.91,33648,1.194,8.2,-67.9,13.463,17.95,44.03944,-68.91681,3.1,6.1,11.6,768,18
9/1/20,14:33:35,0,hurricane island far,0.8,0.89,40359.7,17.875,52618.4,95.4,98.2,8.06,26.073,34,51767.6,0.15,0.92,33649,1.194,8.2,-67.9,13.463,17.947,44.03944,-68.91681,2.8,6.1,11.6,767.9,18
9/1/20,14:33:36,0,hurricane island far,0.81,0.9,40360.1,17.892,52619.1,95.4,98.2,8.06,26.098,34,51768.3,0.14,0.95,33649,1.194,8.2,-67.9,13.462,17.999,44.03944,-68.91681,3.7,6.1,11.6,768,18
9/1/20,14:33:37,0,hurricane island far,0.8,0.91,40359.7,17.914,52618.7,95.4,98.2,8.06,26.13,34,51767.8,0.15,0.93,33649,1.194,8.2,-67.9,13.462,18.078,44.03944,-68.91681,3.3,6.1,11.6,768.1,18
9/1/20,14:33:38,0,hurricane island far,0.8,0.91,40360.2,17.936,52619.6,95.4,98.2,8.06,26.161,34,51768.8,0.14,0.9,33650,1.194,8.2,-67.9,13.462,18.099,44.03944,-68.9168,3.9,6.1,11.6,768,18
9/1/20,14:33:39,0,hurricane island far,0.81,0.89,40360.3,17.966,52619.6,95.4,98.2,8.06,26.206,34,51768.8,0.15,0.95,33650,1.194,8.2,-67.9,13.462,18.206,44.03944,-68.9168,3.8,6.1,11.6,768.1,18
9/1/20,14:33:40,0,hurricane island far,0.82,0.88,40360.3,17.988,52619.5,95.4,98.2,8.06,26.238,34,51768.6,0.15,0.93,33650,1.194,8.2,-67.9,13.462,18.252,44.03944,-68.9168,4.4,6.1,11.6,767.9,18
9/1/20,14:33:41,0,hurricane island far,0.82,0.87,40360.4,18,52619.4,95.4,98.2,8.05,26.255,34,51768.6,0.15,0.95,33650,1.194,8.2,-67.9,13.462,18.122,44.03944,-68.91679,5,6.1,11.7,767.9,18
9/1/20,14:33:42,0,hurricane island far,0.82,0.87,40360.4,18.012,52619.3,95.4,98.2,8.05,26.273,34,51768.5,0.14,0.97,33650,1.194,8.2,-67.9,13.462,18.158,44.03943,-68.91679,5.3,6.1,11.7,767.9,18
9/1/20,14:33:43,0,hurricane island far,0.82,0.87,40360.3,18.026,52619,95.4,98.2,8.05,26.294,34,51768.2,0.14,0.95,33649,1.194,8.2,-67.9,13.463,18.241,44.03943,-68.91679,6.6,6.1,11.7,767.9,18
9/1/20,14:33:44,0,hurricane island far,0.82,0.86,40360.2,18.052,52618.8,95.4,98.2,8.05,26.331,34,51768,0.13,0.95,33649,1.194,8.2,-67.9,13.463,18.288,44.03942,-68.91679,6.9,6.1,11.7,768,18
9/1/20,14:33:45,0,hurricane island far,0.81,0.84,40359.7,18.065,52618.4,95.4,98.2,8.05,26.35,34,51767.6,0.13,0.97,33649,1.194,8.2,-67.9,13.462,18.314,44.03942,-68.91678,7.3,6.1,11.7,768,18
9/1/20,14:33:46,0,hurricane island far,0.8,0.82,40359.9,18.085,52618.7,95.4,98.2,8.05,26.38,34,51767.9,0.13,0.97,33649,1.194,8.2,-67.9,13.462,18.359,44.03942,-68.91678,7.4,6.1,11.7,768,18
9/1/20,14:33:47,0,hurricane island far,0.79,0.82,40359.2,18.1,52618.3,95.4,98.1,8.05,26.402,34,51767.5,0.12,0.99,33649,1.194,8.2,-68,13.462,18.434,44.03942,-68.91679,7.4,6.1,11.7,767.9,18
9/1/20,14:33:48,0,hurricane island far,0.8,0.82,40358.5,18.118,52618,95.4,98.1,8.05,26.427,34,51767.2,0.11,0.97,33649,1.194,8.2,-68,13.462,18.365,44.03942,-68.91679,7,6.1,11.7,767.9,18
9/1/20,14:33:49,0,hurricane island far,0.81,0.84,40358,18.134,52618.1,95.4,98.1,8.05,26.451,34,51767.2,0.11,0.98,33649,1.194,8.2,-68,13.461,18.428,44.03941,-68.91678,6.8,6.1,11.7,767.9,18
9/1/20,14:33:50,0,hurricane island far,0.82,0.88,40358.4,18.142,52619.6,95.3,98.1,8.05,26.463,34,51768.6,0.1,0.99,33650,1.194,8.2,-68,13.46,18.357,44.03941,-68.91679,6.4,6.1,11.7,768,18
9/1/20,14:33:51,0,hurricane island far,0.82,0.89,40358.4,18.149,52620.1,95.3,98.1,8.05,26.472,34,51769.2,0.1,0.98,33650,1.194,8.2,-68,13.46,18.307,44.03941,-68.91679,6.2,6.1,11.7,767.9,18
9/1/20,14:33:52,0,hurricane island far,0.82,0.91,40358.3,18.165,52620.6,95.3,98.1,8.05,26.497,34,51769.6,0.11,0.99,33650,1.194,8.2,-68,13.459,18.44,44.03941,-68.91678,5.9,6.1,11.7,768,18
9/1/20,14:33:53,0,hurricane island far,0.81,0.91,40357.8,18.179,52620.6,95.3,98.1,8.05,26.517,34,51769.6,0.12,1,33650,1.194,8.2,-68,13.459,18.512,44.0394,-68.91678,5.9,6.1,11.7,768,18
9/1/20,14:33:54,0,hurricane island far,0.81,0.93,40357.7,18.184,52620.8,95.3,98.1,8.05,26.523,34,51769.8,0.13,1,33650,1.194,8.2,-68,13.459,18.315,44.0394,-68.91678,5.8,6.1,11.7,768,18
9/1/20,14:33:55,0,hurricane island far,0.82,0.94,40356.8,18.195,52620.1,95.3,98.1,8.05,26.54,34,51769.1,0.15,0.98,33650,1.194,8.2,-68,13.458,18.482,44.0394,-68.91678,5.8,6.1,11.7,768,18
9/1/20,14:33:56,0,hurricane island far,0.83,0.96,40355.8,18.208,52619.7,95.3,98.1,8.05,26.559,34,51768.7,0.16,1.01,33650,1.194,8.2,-68,13.458,18.502,44.0394,-68.91678,5.3,6.1,11.7,767.9,18
9/1/20,14:33:57,0,hurricane island far,0.84,0.97,40354.6,18.217,52619.1,95.3,98.1,8.05,26.572,34,51768.1,0.17,1.03,33649,1.194,8.2,-68,13.457,18.435,44.0394,-68.91678,4.9,6.1,11.7,767.9,18
9/1/20,14:33:58,0,hurricane island far,0.82,0.95,40353.9,18.222,52619.2,95.3,98.1,8.05,26.579,34,51768.1,0.19,0.97,33649,1.194,8.2,-68,13.456,18.399,44.03941,-68.91678,5.2,6.1,11.7,768,18
9/1/20,14:33:59,0,hurricane island far,0.82,0.94,40353.1,18.233,52619.1,95.3,98,8.05,26.596,34,51768,0.19,0.95,33649,1.194,8.2,-68,13.455,18.543,44.03941,-68.91678,5.2,6.1,11.7,767.9,18
9/1/20,14:34:00,0,hurricane island far,0.82,0.93,40352.3,18.242,52619.2,95.3,98,8.04,26.608,34,51768.1,0.2,0.95,33649,1.194,8.2,-68,13.454,18.51,44.03941,-68.91679,5.4,6.1,11.7,768,18
9/1/20,14:34:01,0,hurricane island far,0.79,0.9,40351.8,18.254,52619.7,95.3,98,8.04,26.626,34,51768.5,0.21,0.93,33650,1.194,8.2,-68,13.454,18.623,44.03941,-68.91678,5.8,6.1,11.7,768.1,18
9/1/20,14:34:02,0,hurricane island far,0.8,0.9,40351.5,18.265,52620,95.2,98,8.04,26.641,34,51768.8,0.22,0.95,33650,1.194,8.2,-68,13.453,18.592,44.03942,-68.91679,6.1,6.1,11.7,767.9,18
9/1/20,14:34:03,0,hurricane island far,0.79,0.88,40351.3,18.276,52620.4,95.2,98,8.04,26.658,34,51769.2,0.21,0.94,33650,1.194,8.2,-68,13.453,18.7,44.03942,-68.91679,6.2,6.1,11.7,768,18
9/1/20,14:34:04,0,hurricane island far,0.8,0.87,40351.2,18.289,52620.5,95.2,98,8.04,26.677,34,51769.3,0.21,0.93,33650,1.194,8.2,-68,13.452,18.743,44.03942,-68.91679,6.8,6.1,11.7,768,18
9/1/20,14:34:05,0,hurricane island far,0.8,0.84,40351.6,18.3,52621.2,95.2,98,8.04,26.693,34,51769.9,0.2,0.93,33650,1.194,8.2,-68,13.452,18.665,44.03942,-68.91679,6.6,6.1,11.7,768,18
9/1/20,14:34:06,0,hurricane island far,0.79,0.81,40351.6,18.314,52621.2,95.2,98,8.04,26.714,34,51770,0.19,0.88,33650,1.194,8.2,-68,13.452,18.817,44.03942,-68.91679,6.5,6.1,11.7,768,18
9/1/20,14:34:07,0,hurricane island far,0.78,0.78,40351.6,19.129,52621.2,95.2,98,8.04,27.903,34,51770,0.17,0.88,33650,1.194,8.2,-68.1,13.452,19.02,44.03942,-68.91678,6.8,6.1,11.7,768,19
9/1/20,14:34:08,0,hurricane island far,0.77,0.78,40352.2,18.948,52622.2,95.2,98,8.04,27.638,34,51771,0.16,0.89,33651,1.194,8.2,-68.1,13.452,18.976,44.03942,-68.91678,6.3,6.1,11.7,767.9,19
9/1/20,14:34:09,0,hurricane island far,0.78,0.77,40353.1,19.072,52623,95.2,98,8.04,27.819,34,51771.7,0.15,0.88,33652,1.194,8.2,-68.1,13.453,19.063,44.03942,-68.91678,6.2,6.1,11.7,768,19
9/1/20,14:34:10,0,hurricane island far,0.79,0.79,40355.2,18.939,52625.2,95.2,98,8.04,27.625,34.01,51773.9,0.13,0.89,33653,1.194,8.2,-68.1,13.453,18.943,44.03942,-68.91678,5.9,6.1,11.7,768,19
9/1/20,14:34:11,0,hurricane island far,0.79,0.77,40356.5,18.96,52626.1,95.2,98,8.04,27.656,34.01,51774.8,0.11,0.9,33654,1.194,8.2,-68.1,13.454,19.09,44.03942,-68.91679,5.8,6.1,11.7,768,19
9/1/20,14:34:12,0,hurricane island far,0.79,0.78,40357.6,19.048,52626.3,95.2,98,8.04,27.785,34.01,51775,0.09,0.88,33654,1.194,8.2,-68.1,13.455,19.116,44.03943,-68.91679,6.1,6.1,11.7,768,19
9/1/20,14:34:13,0,hurricane island far,0.81,0.77,40359,19.111,52626.9,95.2,98,8.04,27.876,34.01,51775.7,0.07,0.85,33654,1.194,8.2,-68.1,13.456,19.208,44.03943,-68.91679,6.1,6.1,11.7,768,19
9/1/20,14:34:14,0,hurricane island far,0.82,0.77,40360.1,19.168,52626.6,95.2,98,8.04,27.959,34.01,51775.5,0.06,0.86,33654,1.194,8.2,-68.1,13.457,19.363,44.03943,-68.91679,6.2,6.1,11.7,768,19
9/1/20,14:34:15,0,hurricane island far,0.82,0.78,40361.2,19.23,52627,95.3,98,8.04,28.05,34.01,51775.9,0.05,0.85,33654,1.194,8.2,-68.1,13.458,19.475,44.03943,-68.91679,6.9,6.1,11.7,768,19
9/1/20,14:34:16,0,hurricane island far,0.81,0.78,40362.3,19.283,52627,95.3,98,8.04,28.126,34.01,51775.9,0.05,0.85,33654,1.194,8.2,-68.1,13.459,19.552,44.03943,-68.91679,7.1,6.1,11.7,767.9,19
9/1/20,14:34:17,0,hurricane island far,0.83,0.8,40362.3,19.313,52625.8,95.3,98,8.04,28.171,34.01,51774.7,0.05,0.89,33654,1.194,8.2,-68.1,13.46,19.457,44.03943,-68.91678,7.3,6.1,11.7,767.9,19
9/1/20,14:34:18,0,hurricane island far,0.83,0.8,40362.9,19.333,52625.7,95.3,98,8.05,28.199,34.01,51774.6,0.06,0.93,33654,1.194,8.2,-68.1,13.46,19.507,44.03943,-68.91678,6.5,6.1,11.7,768,19
